,Peabody Essex Museum,Salem Witch Museum,The Satanic Temple at Salem Art gallery,Bewitched Statue,Witch House,Salem Maritime National Historic Site,The House of the Seven Gables,Salem Willows Park,Witch Dungeon Museum,Salem Willows Arcade,Joshua Ward House,Count Orlok’s Nightmare Gallery,Black Veil Shoppe of Drear & Wonder,Crow Haven Corner,Herb Mackey’s Metal Sculpture Yard,Harbor Sweets,Salem Witch Board Museum,New England Pirate Museum,Salem Witch Trials Memorial,witch city mall,Historic New England Phillips House,Pickering Wharf
72,0.14355011650058752,0.15615577189221613,0.27886796825562155,0.06482908487123307,0.0,0.21712598266397104,0.5528480293185708,0.5021681494787577,0.0,0.5021681494787578,0.09647185248695395,0.13737591794142245,0.2907018488273546,0.1558985136189176,0.3609333574378571,0.3974640322462504,0.1263138121895851,0.15769932153200739,0.19705983734668464,0.05711133667227675,0.09441378630056563,0.2040058107257453
73,0.11139283233826952,0.12399848772989813,0.2562292402053497,0.0,0.0877250711948035,0.18471144022835453,0.451231011365646,0.4697536070431411,0.02907018488273544,0.4700108653164397,0.08592426328171365,0.1656743280042623,0.342925278306959,0.12348397118330107,0.32851881500224056,0.35424464233209496,0.09389926975396856,0.12554203736968939,0.1646452949110681,0.024954052509958746,0.17905175821578656,0.16490255318436664
74,0.01723630431100248,0.13866220930791517,0.18676950641474285,0.08257990572883261,0.18188159922207056,0.090812170474386,0.43167938259495664,0.5191471955164616,0.12322671291000253,0.5194044537897602,0.11216460715816517,0.0715177999769952,0.4370818063342261,0.029584701429332505,0.23461954524827203,0.2600881143048279,0.0,0.031385509342422346,0.07048876688380107,0.0,0.2755236107027405,0.0707460251570996
75,0.002315324459686907,0.004116132372776693,0.19731709561998315,0.14329285822728893,0.20837920137182056,0.022381469776973306,0.2914736236472502,0.3099962193247454,0.17493562584300984,0.31025347759804395,0.09698636903355107,0.05659682012567968,0.5579931947845417,0.0,0.1687614272838448,0.24516713445351235,0.07280409134348792,0.016464529491106772,0.11525170643774768,0.060712952498456374,0.260602630851425,0.05582504530578403
76,0.08901136256129621,0.05325246257279859,0.21712598266397104,0.21069452583150744,0.27912522652892013,0.004887907192672347,0.23436228697497347,0.25288488265246867,0.24542439272681085,0.25288488265246867,0.1677323941906506,0.1270855870094807,0.6071295249845636,0.0681734424241141,0.11165009061156805,0.31025347759804395,0.05505327048588843,0.08155087263563837,0.09775814385344672,0.12785736182937635,0.331091397735226,0.122969454636704
77,0.12914365319586907,0.12760010355607776,0.27475183588284485,0.27089296178336675,0.319257517163493,0.0329290589822136,0.2140388833843885,0.23230422078858512,0.28555668336138373,0.23256147906188368,0.20786468482522347,0.16721787764405355,0.6199924386494908,0.14252108340739328,0.09132668702098307,0.3503857682326168,0.09544281939375981,0.12194042154350981,0.13789043448801952,0.1880557977812356,0.37122368836979885,0.16850416901054627
78,0.29430346465353424,0.25880182293833515,0.3125688020577308,0.4229326013028062,0.48416007034785963,0.1980888704398788,0.12348397118330107,0.20194774453935696,0.4507164948190489,0.2022050028126555,0.3730244962828887,0.3323776891017187,0.8000732299584715,0.3020212128524905,0.0,0.515545579690282,0.26034537257812645,0.28684297472787645,0.30305024594568475,0.3403526955739736,0.536383499827464,0.37070917182320173
79,0.2937889481069371,0.2742373193362478,0.32800429845564344,0.43836809770071883,0.48364555380126256,0.19731709561998317,0.0,0.21738324093726957,0.4502019782724518,0.2173832409372696,0.37225272146299304,0.33160591428182307,0.8155087263563842,0.31745670925040315,0.09750088558014813,0.5147738048703864,0.25983085603152933,0.28632845818127933,0.3022784711257891,0.3557881919718862,0.5356117250075684,0.3861446682211144
80,0.5376697911939567,0.5649391681636025,0.6127892069971316,0.4154721113771484,0.4134140451907601,0.630025511308134,0.8546119838977628,0.9184120356758017,0.34086721212057064,0.9186692939491002,0.4301358329551654,0.4710398984096339,0.15512673879902195,0.604042425704981,0.7311280127144617,0.6992279868254423,0.5204334868829543,0.5307238178148961,0.6477763321657335,0.42447615094259744,0.20580661863883512,0.5057697653049373
81,0.468724573949947,0.504226215665146,0.5520762544986751,0.40286645598551973,0.3527010926923037,0.5875778962138742,0.8124216270768017,0.8576990831773454,0.28015425962211427,0.8579563414506439,0.3611906157111556,0.40235193943892267,0.18188159922207053,0.48107297106827707,0.6889376558935005,0.6567803717311826,0.45148826963894456,0.48287377898136685,0.6053287170714738,0.3951487077865634,0.20966549273831328,0.4633221502106776
82,0.3948914495132649,0.4303930912284639,0.4782431300619931,0.3290333315488376,0.27861070998232307,0.5134875135038937,0.738331244366821,0.7838659587406633,0.2063211351854322,0.7838659587406632,0.2873574912744735,0.328261556728942,0.193458221520505,0.4069825883582964,0.61484727318352,0.582689989021202,0.3773978869289639,0.4090406545446848,0.5312383343614931,0.3213155833498813,0.1852259567749516,0.38948902577399547
