,T32001,T32002,T32003,T32004,T32005,T32006,T32008,T32009,T32010,T32011,T32012,T32013,T32014
58,0.5890100122031251,0.8373750218250336,0.47642842079276954,0.3509276303681108,0.25337449495398534,0.6000836113582421,0.48723836282514554,0.7147744597505248,0.7693514841578868,0.1961608993192145,0.22595415418893386,0.10704479183279714,0.02135622694201128
59,0.5325873879365768,0.7648693130712919,0.4200057965262213,0.2947686632243034,0.18086878620024344,0.5439246442144346,0.43107939568133824,0.6583518354839765,0.7129288598913386,0.2188354118749301,0.15344844543519198,0.05088582468898978,0.03823028279742757
60,0.5418153872325077,0.7954535393092338,0.42923379582215204,0.3039966625202342,0.21145301243818543,0.5531526435103655,0.440307394977269,0.6675798347799072,0.7221568591872694,0.1492299314713379,0.184032671673134,0.0601138239849206,0.12813736165206752
61,0.5107038467490839,0.7089740030502254,0.39812225533872825,0.26998489368666073,0.2291180396618244,0.5220411030269417,0.4089321973711043,0.6364682942964834,0.6910453187038454,0.23122729664375147,0.18772387139150631,0.14211118915733412,0.21039838394722196
62,0.3403813454584756,0.5331147021820586,0.22779975404812003,0.1178547338651732,0.05325873879365767,0.36305585801419127,0.23887335320323697,0.47748304928373303,0.5320600736910951,0.247574038253686,0.04455805374320865,0.22648146843441563,0.28923186364674497
63,0.2655027226000658,0.47748304928373303,0.16874055855416298,0.10809942032376063,0.04033953977935456,0.33326260314447187,0.09227999295930789,0.44768979441401363,0.5025304759441166,0.3018874055383072,0.0316388547289056,0.27789460736888716,0.35198225885907436
64,0.1821870718139478,0.42633356747200235,0.1025626207462022,0.17190444402705352,0.12128227646080458,0.3287804320578769,0.08067907955870918,0.44347128045015954,0.4980483048575216,0.36569242924160006,0.11258159141035562,0.3588373440503372,0.4329249955405244
65,0.12576444754739957,0.39100351302472447,0.09860776390508902,0.21962638324315273,0.2483650096219086,0.36727437197804536,0.024256455292160917,0.48170156324758706,0.519140874676792,0.4134143684576993,0.2396643245714596,0.4859200772114412,0.5600077287016284
66,0.04745828209335834,0.3124336904479424,0.12207324782902729,0.24309186716709102,0.23992798169420046,0.3907398559019836,0.016083084487193644,0.5051670471715254,0.5423427014779894,0.43687985238163757,0.23122729664375147,0.47748304928373303,0.5515707007739202
67,0.027683997887792355,0.3026783769065298,0.2744670647732557,0.39548568411131946,0.31111540483423794,0.5431336728462121,0.08727050762723115,0.6575608641157538,0.6950001755449586,0.589273669325866,0.302414719783789,0.5486704724237705,0.6227581239139577
68,0.6098389248996545,0.8582039345215632,0.497257333489299,0.3717565430646403,0.27420340765051476,0.6209125240547716,0.5080672755216751,0.7356033724470542,0.7901803968544163,0.21698981201574397,0.24678306688546336,0.12787370452932662,0.05747725275751181
69,0.6069386965495049,0.8553037061714135,0.4943571051391493,0.3688563147144906,0.2713031793003651,0.6180122957046219,0.5051670471715254,0.7324394869741636,0.7872801685042665,0.21408958366559427,0.24388283853531367,0.12497347617917698,0.11231793428761477
70,0.6340953801918155,0.7068647460682983,0.5215137887814599,0.3960129983568012,0.12312787631999078,0.6451689793469325,0.532323730813836,0.7598598277392151,0.8144368521465772,0.24124626730790488,0.2710395221776243,0.1521301598214876,0.13947461792992533
71,0.44057105210000985,0.6409504653830784,0.3279894606896543,0.20011575616032762,0.05721359563477085,0.4519083083778677,0.3390630598447712,0.5663354996474095,0.6209125240547715,0.2720941506685878,0.020037941328306885,0.18719655714602457,0.17164078690431267
72,0.38362111358797985,0.514658703590197,0.2710395221776243,0.16135815911741835,0.0,0.4062956261436955,0.28211312133274125,0.5207228174132372,0.5752998418205993,0.31164271907971974,0.049040224829803636,0.22700878267989738,0.2668210082137702
73,0.33959037409025294,0.4814379061248462,0.2599659230225073,0.17058615841334912,0.0297932548697194,0.5209864745359781,0.09623484980042107,0.63541366580552,0.6899906902128821,0.36437414362789566,0.0,0.3182341471482417,0.32034340413016876
74,0.243091867167091,0.532323730813836,0.1634674160993454,0.27710363600066445,0.12629176179288132,0.4244879676128162,0.0,0.538915158882358,0.593755840412461,0.47062796409247015,0.09649850692316198,0.4144689969486628,0.41684191105333074
75,0.14079290354362972,0.31770683290276,0.14817530298037435,0.2618115228816935,0.17902318634105724,0.4091958544938452,0.0456126822341722,0.523623045763387,0.578200070170749,0.45533585097349916,0.17032250129060825,0.41657825393058984,0.5407607587415442
76,0.08199736517241357,0.25917495165428467,0.21488055503381692,0.3306260319170631,0.25152889509479914,0.4782740206519557,0.027683997887792355,0.5927012119214974,0.6472782363288595,0.5244140171316096,0.2707758650548834,0.48908396268433174,0.5911192691850522
77,0.04851291058432183,0.2383460389577552,0.25601106618139413,0.37702968551945787,0.2926594062423764,0.5246776742543505,0.06881450903536956,0.6391048655238922,0.6765441769530971,0.5708176707340045,0.2839587211919274,0.530214473831909,0.6043021253220962
78,0.0,0.20697084135159052,0.425015281858298,0.5845278411165301,0.4619272790420211,0.7321758298514227,0.23808238183501432,0.8466030211209645,0.9011800455283265,0.7783158263310768,0.4685187071105431,0.6992186895088128,0.7891257683634527
79,0.19378798521454652,0.2227902687160433,0.42448796761281626,0.600347268480983,0.4611363076737985,0.7479952572158756,0.23729141046679167,0.8624224484854173,0.9169994728927794,0.7941352536955295,0.4843381344749959,0.698691375263331,0.8046815386051647
80,0.6928909185630316,0.9412559281849403,0.5803093271526761,0.45507219385075826,0.3575190584366328,0.7042281748408895,0.591382926307793,0.8186553661104312,0.8732323905177933,0.30030546280186193,0.33009871767158133,0.21118935531544458,0.1197003337243594
81,0.6493874933107866,0.8790328472180927,0.5370695590231719,0.4089321973711043,0.2952959774697852,0.6607247495886444,0.547879501055548,0.7751519408581862,0.8299926223882891,0.3042603196429751,0.24019163881694136,0.21514421215655782,0.14712067448941085
82,0.573717899084154,0.8033632529914603,0.4611363076737985,0.33299894602173097,0.21936272612041183,0.5850551553620119,0.47220990682891545,0.6994823466315536,0.7540593710389157,0.31612489016631473,0.1645220445903089,0.22700878267989738,0.15872158789000956
83,0.503848761557821,0.6538696643973815,0.39126717014746537,0.2631298084953979,0.07013279464907396,0.5151860178356789,0.40234076930258234,0.6296132091052206,0.6841902335125827,0.33510820300365807,0.10809942032376069,0.25047426660383565,0.24546478127175897
84,0.291341120628672,0.4998939047167078,0.2678756367047337,0.24124626730790485,0.05431336728462116,0.5288961882182046,0.19616089931921446,0.6435870366104872,0.6981640610178492,0.4350342525224514,0.024520112414901818,0.34275425956314354,0.3448635165450706
85,0.2225266115933024,0.39944054095243264,0.19906112766936412,0.31243369044794234,0.22990901103004702,0.460081679182835,0.12734639028384487,0.5745088704523768,0.6290858948597389,0.5062216756624889,0.051676796057212426,0.4674640786195796,0.3720202001873812
86,0.19800649917840057,0.3749204285375308,0.205916212860627,0.3195524327619461,0.2367640962213099,0.46693676437409787,0.10282627786894305,0.5813639556436396,0.6362046371737425,0.5130767608537518,0.14448410326200206,0.4743191638108425,0.4648275073921708
87,0.12787370452932662,0.26365712274087966,0.35857368692759634,0.4371435095043784,0.39522202698857856,0.584791498239271,0.17137712978157177,0.6992186895088128,0.7537957139161748,0.630931494718925,0.3353718601263989,0.6327770945781112,0.6557152642565677
